,timestamp,SOSC Position
696,2020-07-10 04:00:00,-1.0
697,2020-07-10 05:00:00,-1.0
698,2020-07-10 06:00:00,-1.0
699,2020-07-10 07:00:00,1.0
700,2020-07-10 08:00:00,1.0
701,2020-07-10 09:00:00,1.0
702,2020-07-10 10:00:00,0.0
703,2020-07-10 11:00:00,0.0
704,2020-07-10 12:00:00,0.0
705,2020-07-10 13:00:00,1.0
706,2020-07-10 14:00:00,1.0
707,2020-07-10 15:00:00,1.0
708,2020-07-10 16:00:00,1.0
709,2020-07-10 17:00:00,0.0
710,2020-07-10 18:00:00,0.0
711,2020-07-10 19:00:00,-1.0
712,2020-07-10 20:00:00,-1.0
713,2020-07-10 21:00:00,-1.0
714,2020-07-10 22:00:00,0.0
715,2020-07-10 23:00:00,0.0
716,2020-07-11 00:00:00,0.0
717,2020-07-11 01:00:00,-1.0
